tx,minute,value,account,side,type,token
0c29cbf26e465773e421cb8c6167004b04f32df762ee31fd528e4e45a59c3968,03/15/20 10:16,3.94,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
89c8b361a87fcc20c75cc0cd9a63c7cabdf2e81dad37a040b427ee21cda2aaec,03/15/20 11:03,1.08,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
b1d6569c46a049308952fdc675a1a4239d3f1f64a6db72a881ad521a132ceeb4,03/15/20 11:09,0.32,240ddb16c5e4257505b0b6a7820314e483cd1715,buy,put,ocDAI
7ff48cca71617a9695d1d07246933dfe5b43599db47ff947751f67260a4c5c3d,03/15/20 11:21,4.90,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,oCRV
01660a2fc297e45af6b2f2452596603ad85063526b66e2f36e26a8785a286b0c,03/15/20 11:34,11.00,5778f2824a114f6115dc74d432685d3336216017,sell,put,ocDAI
4841ee047c854c10e0b31822e8653b7c75ceabab0dc7ffa1d659e0f841fcaff5,03/15/20 11:43,4.93,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,oCRV
adb9e2398959af8ea8cf6863126e567450f96c7ebae55391de1c6ff120f1feca,03/15/20 11:47,15.00,240ddb16c5e4257505b0b6a7820314e483cd1715,sell,put,oCRV
4d1bbbbd12ad9a1b0acb23a7a35aff190aaff90db5e66d6a1957d3efea687354,03/15/20 11:47,4.67,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocUSDC
acff9b0f111750d2cb5d3f07134266cbff72f386df750db0a5c9715785b35bdb,03/15/20 11:57,37.12,240ddb16c5e4257505b0b6a7820314e483cd1715,buy,put,oCRV
d5c82d0af9da7673296fc4536220e4059eb07207ea35d5937aac3c95b03d09af,03/15/20 13:16,200.00,d986005d25bfdb3fd216e58f5b9a09677832e6cd,sell,put,ocDAI
1cfb67f85dc19c3074224a5715e8a5fcb5cb5fb1ac2d384392dec590ea43db50,03/15/20 13:46,28.74,240ddb16c5e4257505b0b6a7820314e483cd1715,buy,put,oCRV
5fe22bed5570561aa699f74afc58504133498215347d556f30e423eb13cea202,03/15/20 13:51,31.80,240ddb16c5e4257505b0b6a7820314e483cd1715,buy,put,ocDAI
dbc3c7b23d257f7a86a513b6a8ce062d76094334b6a3190f8308c202fc293168,03/15/20 14:13,12.42,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocDAI
87d7d391ba4da34d75ba7244f9c1aa5a0eea7263766a1fb9ebc8b0b1614eddcf,03/15/20 14:39,1.00,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,oCRV
fe39c199f24e6da87dcf036133832137e620d8c0cd1905a1b5e5f2c46ad7024a,03/15/20 16:05,0.00,5778f2824a114f6115dc74d432685d3336216017,sell,put,oCRV
22072ab46b51d5c347c4c748d98b1ec355f5e90f901a66bc8600a716b05f595e,03/15/20 16:08,0.00,5778f2824a114f6115dc74d432685d3336216017,buy,put,oCRV
4314aad3245c65189a4e950048e98c3233d1ad83e241abd42f87e3cf05102bee,03/15/20 18:38,4.51,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocDAI
181f697eaa53f5e8ea9d3303914299d18510a00f7995ed1503c8bf25761f5e10,03/15/20 19:15,6.26,240ddb16c5e4257505b0b6a7820314e483cd1715,buy,put,oCRV
092ebd1f05b9ef8784661f999b0fe7226a4de25a05210fc32c28f81b30ec4392,03/16/20 1:14,1.62,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,oCRV
2376eebc584c02c147723ac8a03c5ccc851256f2f4fc5f61dc5bfd8c5c7246ef,03/16/20 3:39,20.00,240ddb16c5e4257505b0b6a7820314e483cd1715,sell,put,ocDAI
215e72cf995de1dc1b1dac17132c9b23c9d7defbd578a715a7f77035f4cbb93f,03/16/20 7:16,33.55,240ddb16c5e4257505b0b6a7820314e483cd1715,buy,put,oCRV
b2157b978a9011e4231eb6713d510a51de5e5d020061694453584868d74f217a,03/16/20 7:21,13.40,240ddb16c5e4257505b0b6a7820314e483cd1715,sell,put,ocDAI
faf40e7cd5e27caacf5d21c32218f61e62eaeb033a0a12fa9d990eede2561c72,03/16/20 9:38,933.35,fe32a37f15ee4a4b59715530e5817d1322b9df80,buy,put,ocUSDC
a4f24d0b7fa57e21c06a761f302f9e3d8e87a13e86165990e1a6ad12fb3c56b7,03/16/20 10:10,472.63,fe32a37f15ee4a4b59715530e5817d1322b9df80,buy,put,ocUSDC
2ef482f1f6f5d992ceb1a4f7d9a0d0d5484c81dca5e044ec0b9748e0422dfa39,03/16/20 10:55,4.67,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocUSDC
a66f05307f386c736bbcc2e31d43988ae0bda3551ce6b25cba0204e24f9a8106,03/16/20 12:32,100.79,e3a0a2431a093fed99037987ed0a88550e5e79aa,buy,put,ocDAI
1c1cb260689fa6f1007dc5c03efe02507ce0a4aaf15542a39493a788c69ff381,03/16/20 12:32,41.60,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocUSDC
a66f05307f386c736bbcc2e31d43988ae0bda3551ce6b25cba0204e24f9a8106,03/16/20 12:32,20.80,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocUSDC
bceffd7ee257e98df9660dbe9a5a5ed7a6c6e5c68869c9bc4d8c3020e36a547b,03/16/20 12:39,20.80,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocUSDC
93215a296d50bb9cb510762bf8c8a1abcbcb2aa6dbd22bcf61b0b6e38cfa6848,03/16/20 12:59,59.21,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocDAI
f1de5fcc2d4ad44d736c1fa5b300373ff471a7275c017afc15de057aa4d70fa8,03/16/20 15:27,624.00,da28ca49a432f74517d23ecd2821270ba49418b8,sell,put,ocUSDC
ae379e6050b1726f6184ea9854078b09031ad43f9013d22d6fe01b3eccdf123c,03/16/20 17:24,8.56,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
f9f2f12f9ed10c3009bea9987142a15ebe0c8e9d2ada247ba0d5e3e269f2be95,03/16/20 17:30,13.02,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocDAI
f0537ec537ceeb04e45ffd5bb52e02cc52d74cbf57fd18667e32077d728c10f4,03/16/20 23:34,22.08,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
34d985a5de9fc0af38d19a9b911817496416359180dbe2fb4cc4b9d882829c60,03/17/20 0:03,46.16,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocDAI
34d985a5de9fc0af38d19a9b911817496416359180dbe2fb4cc4b9d882829c60,03/17/20 0:03,41.60,a6923533a6362008e9b536271c2bdc0ff1467d3c,buy,put,ocUSDC
210a5f58c98c7b91c2bce7f82e43979eae41a684e9a4eaae23cbeb63e5382862,03/17/20 0:09,58.06,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocDAI
5c825a47d05ee9fa943dd54efe304f5af4b43fd6eb534110b3f770ebf5a98e8e,03/17/20 0:11,20.80,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocUSDC
8fa3a641abf7a307479fb56b38abc756d1a274c91cdb00174799f6b168cbd4bf,03/17/20 0:18,20.80,1d5a70c15e9322470f0442f84c045a9f2adb271f,buy,put,ocUSDC
4c47c036a31f7a5649bbd781317820d972f5efd127294f88b62dfe61e704b9ed,03/17/20 1:39,20.80,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocUSDC
5d9b83c0b42603057701f31f453e6fa7fbbc073bcbeca0202a004d83f7724b5f,03/17/20 2:41,40.03,a2881a90bf33f03e7a3f803765cd2ed5c8928dfb,buy,put,ocDAI
ebaa1b0d605571904376dcd609cf5aa43016f414551f84ed0aba515473256828,03/17/20 3:50,0.21,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,ocDAI
0d17f345f818703cc9b8a423ed116e6360d32a930d2f2efa3756fd1a27e9672f,03/17/20 4:11,20.80,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocUSDC
55e8cce5b1b972996def4563f3459cfa3881421b546a8384f46288569a3cd108,03/17/20 4:21,0.71,5778f2824a114f6115dc74d432685d3336216017,sell,put,ocDAI
ace03e2a584ebef4d0a80e5efc2bbe297c4d5a1069310cddeac147c2529ed55c,03/17/20 9:58,70.44,a2881a90bf33f03e7a3f803765cd2ed5c8928dfb,buy,put,ocDAI
48833581350fdaba2e002a35230f3b4d2096bd02e22ef95d5a1cf2e31ff2eae2,03/17/20 13:25,26.30,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocDAI
48833581350fdaba2e002a35230f3b4d2096bd02e22ef95d5a1cf2e31ff2eae2,03/17/20 13:25,20.80,a6923533a6362008e9b536271c2bdc0ff1467d3c,buy,put,ocUSDC
f86629f6982b1cd7c6dd145468a349261d56e71dc5b32b8be763fea5ab92b426,03/17/20 13:27,29.70,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocDAI
3f83690b9d00649af58e6e604f7937b20082a6110c056c38feba74467b74205b,03/17/20 13:53,31.80,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
b88a90fc200fea0fe6ea9c7671258b8c8a9843cf6e8291f87ff74ffe65274faa,03/17/20 19:45,20.80,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocUSDC
11a2705ffe2a4df2ec8322bad9361dff70a12e1861f59fdf51fff374c75a0306,03/17/20 20:33,636.00,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,ocDAI
cd2a49a419b0d741184d488ca98278494df236256b6c26a39f471f60807e46df,03/17/20 20:35,318.00,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,ocDAI
303f782d6375fcf68a05ec396616bcdacb81c22866a6887d488e81e600d3456d,03/18/20 3:46,2.00,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocDAI
df6dfa4e39ac7565da046345088230e8a09f04a5c4d3e87197385b8af2a1aa91,03/18/20 7:35,98.00,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocDAI
9a695da16d0303496fd4b4b27406e692f68ff2f664b5a96ba405b16990464240,03/18/20 10:30,37.25,9bbe56603d98cb53c787caec314257a8197479de,buy,put,ocDAI
74ea49984c07e20fea79780a33ff2dda889b4a18881da1f0fa26f8669c57410d,03/18/20 12:21,883.67,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
31540afcab37532222ad28b40501b990038f09d16399c64a0caaf62859fb1432,03/19/20 2:44,62.40,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocUSDC
7e7898066b4010fd4b1319f5ae22bcaa2cb479e851bb08acc9038c7d431571eb,03/19/20 5:23,79.50,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocDAI
67441193a161eb0f08e2f7bfdde7ff881125c3a797955e77589484c84c3d6193,03/19/20 5:38,708.28,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,ocDAI
1fe7263943d0db08655aeae48c5f56866323e804e1c7e23de8366edd8c0cfed4,03/19/20 5:54,41.60,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocUSDC
b8465dbe4bcb21dfcc3b0b0014c2b716d47ef85905b524689c67213272cc0a2d,03/19/20 6:24,100.00,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocDAI
cc2fa42e767bd5d7f5b7a88aca4405aa51d9513e4d8efb4fb38a4029a5ee9122,03/19/20 8:50,0.12,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
e3710fd966f4d10e09793bd3a7db85d21fbeb2ed95e7e3a72c04678f7bf7dfca,03/19/20 10:14,159.00,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocDAI
93234e4d09a12b58623fdac668552b5101c4c3cd9675c3bdb8e61945d75857fe,03/19/20 10:20,3.28,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
7509a46ce7fef51d70ac72ba7336c6b55dfa0859cdb4acad0c92965cb446f8f8,03/19/20 13:12,0.20,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,ocUSDC
197518685475c61281643c97a105d094c767d8a97660e6ceb0b3449885c661ec,03/19/20 15:03,0.12,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
fe871c6673b2719f3ec26aa6d2beab29b7698922231e474d677b2f7849c8ff77,03/19/20 15:32,2.00,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocDAI
a2cad9bec022c714ed9c26a2bcc8f32a76522cf6fb1b527be364c36c822d3d4c,03/19/20 16:50,0.20,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,ocUSDC
77c3d4dc52509f6760de130d0d79fd4bd283d0a5ff82d5128512d160c64e0892,03/19/20 17:34,0.02,5778f2824a114f6115dc74d432685d3336216017,sell,put,ocDAI
bbdc056bdf665fccc9d91158e855994abc4832de84c4c22ca585a520af246cc5,03/19/20 17:37,0.20,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
de0880c7927ebe66acfe8a38dbe92acc95006a6db087115fed0558e529dd4bb3,03/19/20 20:33,47.70,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocDAI
92340af2f860426607f80b891133b31a141593203770611d81ed0a096957ce68,03/20/20 0:22,31.80,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocDAI
190b0e8a6f85eb40e999a109f7f27a6fac7f65ad575cb9fee0c3de84fb6e3475,03/20/20 2:23,1590.00,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,ocDAI
25ec9128296a232cbe40454b33d6fb7bf14f01df889ff840e18d1261e5e7f161,03/20/20 2:27,795.00,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,ocDAI
8b5bf415a6aced66dabd062346e1e29b85c3d759caece25b064bb8f4178fe8c0,03/20/20 2:29,795.00,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,ocDAI
c8d798d4a3ace576a7cb8aeca2a39f64679fe84ffeae9bec27371891d2bfc87a,03/20/20 4:51,20.00,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocDAI
e6c8b721d771ae71de01061403f6135d3f57b7b9c0b02ca6083123f66422f91e,03/20/20 5:37,3.37,e3a0a2431a093fed99037987ed0a88550e5e79aa,sell,put,oCRV
e6c8b721d771ae71de01061403f6135d3f57b7b9c0b02ca6083123f66422f91e,03/20/20 5:37,2.08,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocUSDC
16f7a377568bfa9cc510717e9d79862d1f33713a3067556a7b9fe40c3e949544,03/20/20 5:41,13.41,1d5a70c15e9322470f0442f84c045a9f2adb271f,sell,put,oCRV
2847baab17cf402c8f40176bc349a81bec63b31b18345d60421e071be33197ea,03/20/20 5:43,12.33,c80b37b716cb70503853612954c639f5a898b289,sell,put,oCRV
c263d82c55d13428ef377bea0e11a04237f85b07c90c15922855d6182687685a,03/20/20 5:51,203.40,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocDAI
c6aa026214fca22b571e973db7a76edd6aa3732a5fa9e5a2d79b5f26ca2c158a,03/20/20 5:53,62.02,e3a0a2431a093fed99037987ed0a88550e5e79aa,buy,put,ocDAI
c6aa026214fca22b571e973db7a76edd6aa3732a5fa9e5a2d79b5f26ca2c158a,03/20/20 5:53,16.64,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocUSDC
c10ad95e6d6f1983484255bde3be798bbe3d12d932250603819d733d5173fd9d,03/20/20 7:20,7.95,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
2e7f68280475fc8ded4685bac1edc0729bcc00223cc09c0be6b0a32bc3cec459,03/20/20 7:35,795.00,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,ocDAI
e8a62253ec8e1b6d65225b21e5db3537c51726ffdc1cb0222c284beeda1d15d2,03/20/20 7:37,1386.69,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,ocDAI
820148d6e57b1c579fbd85500b64350a942432af073db404a0bd187daf9b1b2f,03/20/20 7:42,287.91,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocDAI
8b11167c2990ca199329960ddca56c0babad0a38210c2b214d58ea9263d71a42,03/20/20 7:57,1418.49,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,ocDAI
529100d3209cef592369edbf08c813641eebb276eb2425e02f0c8c35777457a9,03/20/20 8:00,318.00,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,ocDAI
45d0786aa1de7cb6999bc1bcb0b0a1d2f1605e63cf53fb0f0135cdd48a4e60c8,03/20/20 8:14,104.00,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,ocUSDC
d8115b2078f3314ed8883388ce1a0768256b66968042ee5e5e290598fb80a15f,03/20/20 10:01,13.78,5cdc4f8b2e8f9dc4ea31d0915fa454a552cbecd1,buy,put,ocDAI
c3ac9a74458591a805ddaac993b373a8b5b467e8064ea4f9170fb9b709239f77,03/20/20 10:08,911.91,9bbe56603d98cb53c787caec314257a8197479de,buy,put,ocDAI
586d7d7a598bf577e6553c2dc731eca3439c1ff2b38f8fdd1587275c23f705c3,03/20/20 11:06,20.00,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocDAI
ca5c299a84b9ba6dfa534c49c9b077f6b5a15cd9b0e669e5bc85f0ec75913717,03/20/20 11:56,7.95,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
7e3a90367c21dd653aabe998c7638f43b8aefc1aba371f0924b3719b5111ac30,03/20/20 12:04,10.00,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocDAI
1674a8e274c182e64021b564a6774837cd196a8c8ac0b8f72329ad6f6ff9b8c4,03/20/20 13:22,1235.79,da28ca49a432f74517d23ecd2821270ba49418b8,buy,put,ocDAI
2f2716661d6c358074c0a1aead2d2d42ada4859ed341a28876120d0c31221df0,03/20/20 13:34,765.61,da28ca49a432f74517d23ecd2821270ba49418b8,buy,put,ocDAI
a59f516592084bf550bfe31e97024c2b77f8ed5cf82fb6ab72091941bab96535,03/20/20 15:19,0.00,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
e63e6af4473ff3604cbe1408b1b06b281ae818d64863833cfe9a86a3c478bc80,03/20/20 15:34,0.19,5778f2824a114f6115dc74d432685d3336216017,sell,put,ocDAI
6b0b73b17c96ca76b538f824a8673577278844829bd8af605513e6fa86ec2d46,03/20/20 16:50,20.87,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
707a147ecbb7c77d55d2913e5761b6e04af341c6c789aae58d52a01e83068b07,03/20/20 19:05,200.00,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocDAI
c72bb69de8521e3520ec56c126d77030483223d08dd32e22ea394c09a8b5d308,03/20/20 21:34,15.62,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
240ee85911dfb0f773dd079e00a5f2f365cca3bfb6e572747fab0e9938050ff8,03/20/20 22:11,728.00,fe32a37f15ee4a4b59715530e5817d1322b9df80,sell,put,ocUSDC
a07fa6effacdfbf8ee3f69edf6ad4e2431c439cb8fd982a0146da9a9e00a5cb0,03/20/20 22:12,681.12,fe32a37f15ee4a4b59715530e5817d1322b9df80,sell,put,ocUSDC
7dd1c99dfa814f149fe7a421a256bae8abb2540691e8821970e416a7994b94c2,03/20/20 22:23,10.41,fe32a37f15ee4a4b59715530e5817d1322b9df80,buy,put,ocDAI
e4dc7f8fb4a997d924b9ce32fe0e117d3475f3397eed3807d18889b42a0e64fb,03/20/20 22:44,21.73,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocUSDC
c11a5e26966f65cf37a6d55cef47e315748929b7c42d8b2ab6a49d4d17cdc37e,03/20/20 22:49,40.48,f152d7c042ff3dc406603a5a6a76ab3f044d24c0,buy,put,ocUSDC
5f6e326f90a92699ab8fb81e53a20a867726fb8c3cd5b67162984f932d1c4382,03/21/20 1:43,9.38,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_040320
a9a3229f8f32c9ae59a1c917194c17923002e457faa5e4bfdcbfb3e038412ace,03/21/20 4:29,42.40,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,ocDAI
a9a3229f8f32c9ae59a1c917194c17923002e457faa5e4bfdcbfb3e038412ace,03/21/20 4:29,16.70,a6923533a6362008e9b536271c2bdc0ff1467d3c,sell,put,oCRV
e1d504be14f89e651d76ab0b80733f4e73a6ea19b197f5601d23a2ec141cc6f9,03/21/20 4:37,20.80,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocUSDC
48268243ec9b5f7e128f36c1450ce28997ede452a9497e46c83c11aa798eb942,03/21/20 6:02,800.00,1bcfe4f499db23909a5ddc33d6e2d879531176ec,buy,put,oCRV
be9fa9aef16fa74e783285b8035ed3c31279b208bcc05ed9da17d96f5430028a,03/21/20 6:48,42.24,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocUSDC
bd2e6653554b32fea85264f77af2664c922723af445df626bda6b08faa3d0f48,03/21/20 7:39,41.99,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocUSDC
bb97a1aa46a7d2a5f0ab0c91a0abe53448e56c234854edf316d3ffb5ef79804f,03/21/20 7:41,51.17,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocDAI
96c7b62ac858d5c33857559e0c0985595c2db57359eda0e1f2c32b4a3ad8b856,03/21/20 9:41,100.00,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,oCRV
aaf7b17b0f431dc82d28e5dcbf109e64da8da80f21f3abda4826c7310a95e217,03/21/20 9:47,10.00,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,oCRV
d7cf3b97094948801db3dad42628fcd4b0f02e726b5430a783b00e36614ba53a,03/21/20 10:59,16.51,c3e7d05555afcb36fac93fd42fe8692129074720,sell,put,oCRV
82aa19b13b3fe3436597db7b19c6b84c46beaf3786c6c5201bb4e0aa1ebb62a8,03/21/20 15:05,42.24,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocUSDC
5a92e4a7211438c907ec6ace4be4077b1a066e90ad45173f60d515abd02560aa,03/21/20 15:20,15.73,240ddb16c5e4257505b0b6a7820314e483cd1715,buy,put,oCRV
6b147dd951fd1d22fc1a9f5e793ff4680b2b4f9210e43c88c9b7d40a3a833ef2,03/21/20 17:30,18.72,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocUSDC
3b7b96f768dab631710618f8d6e08503c953ddbf211584ee2bb412634ba53d50,03/21/20 17:38,6.00,4161574d054c35c17023e3b87210ea6da129de9f,sell,put,oCRV
7131720a8920e6cbc5442c3c1a5e03ad18e31cb4dfde599e84faa29099ce40d1,03/21/20 17:56,20.43,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
6753abaf3cfc1a3b103c6c5b85ea85de810fef5a9695f30a97c70c6a75667fb2,03/21/20 18:06,6.44,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
4785d20edbce3a1c969b937a7ebb2e062f0b671eb22fa46b1d33ea191e3addf1,03/21/20 18:18,15.35,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocDAI
37065a5b7bb0961b2c8429dc0912afdebda0512a06f91db6ee5cf5b83382fe6b,03/21/20 21:49,14.88,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocUSDC
d9656431d998d9098f8fa10d537720d5ba97eedc5e3b3cc8e76e44ce7e7daecd,03/22/20 1:51,20.65,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,ocUSDC
1f9318b198cae56119c9b6743529e76d2cecfa6c515823972f2294a60a1b94f1,03/22/20 6:47,26.02,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocDAI
8965abb21141b49a6feacd78bfd13ec9e2b93c32d2ba813b11fa58047f8f486f,03/22/20 6:47,25.49,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,ocUSDC
1d108fedc20f7e0e99a6a7f286485c48086324b353e417a7b3ebd13b39257353,03/22/20 6:49,9.90,c1758eea027f8d92e6ddd13d17e19e592845188a,buy,put,oCRV
6c9f37fdb0cd4bc160f2649d741391c8dd4cd8da85d9844f0a87be0cf721ee32,03/22/20 10:25,20.00,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,ocDAI
e468f1a1544b23db764fd26a2db837edebc3ae09f33c02713fc48a1335f884a9,03/22/20 14:15,20.00,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
3e9b672bdd2fc815f42d3f11d3a6cef95d38fdaf60e083c1bea3557b44efa84b,03/22/20 15:17,20.80,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocUSDC
e9d43c8ccdf1661e7424227532831543dd29469a3ae3a889475d4efd196f08ab,03/22/20 15:17,20.00,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
fc95daa406d260ee983c85ee8fa5e7af70e62c7463701f28c0bbdd394c4976d3,03/22/20 16:09,8.23,240ddb16c5e4257505b0b6a7820314e483cd1715,buy,put,oCRV
0576af5709538fe4bc39932844b86d972598c9615dff37984e79c53edd091a36,03/22/20 18:56,4.00,240ddb16c5e4257505b0b6a7820314e483cd1715,sell,put,ocDAI
9ad59a1e9cc0cd034cc768d8a4d5734a9b71a2677f2660d10d0d5f240e5852fa,03/22/20 20:43,0.12,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_040320
694edfd01cbf6c2ef0877283f48713932097ebc26e2fbf8a5ed75fc47d56b623,03/22/20 20:44,1.23,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_040320
fd2686c873d1e086b198ad715b9f72229111de7964d6b8466ca8f7e9d908c76c,03/22/20 21:27,12.57,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_040320
b5246864a4b343fc7879dbd5052595b36fb5ff570e1c6c2261bb251f2b9d7079,03/23/20 0:51,15.83,240ddb16c5e4257505b0b6a7820314e483cd1715,sell,put,oCRV
912ff7ca5523760493a48c9857c6af204f03acc63cfefb9fe13d17bd7905cf77,03/23/20 2:45,12.31,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_040320
a7b6f06f1216c7257f65e33112319c90a94a1029439eacc95c61015f5d8d9995,03/23/20 2:57,51.81,4161574d054c35c17023e3b87210ea6da129de9f,buy,put,oCRV
c2436bb9dd02f4e2079ec303d126da2a0d0b07a512efda65dbf739420d093983,03/23/20 3:05,200.00,3195c3f94154364e897711e501e104f40d8e23fb,sell,put,oCRV
e5d03c60fa26e29f425ef01e0a58f1101c4427fe4e7fd1b30516d7153e1e0b8a,03/23/20 7:31,2.00,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocDAI
fcb39b0bdef3ceca6769567f9f59a483cba27571c3fc36e477288e0d99c26345,03/23/20 15:40,0.21,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocUSDC
9825803081e7e0e80770b8d442ad02c55ef5802f16fa8c94022da56fb0b16981,03/23/20 16:35,208.00,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocUSDC
7d2175912db0a1f3ef4cd232e6b63d9c0de7e79fec627226a81d0572a9cd8a11,03/23/20 16:37,208.00,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocUSDC
79e74118ef28bdb0b23434d0009e1f978ee84406d9528a91851f44ae57f1e6cd,03/23/20 16:40,208.00,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocUSDC
eac5849ed85add5c835bd7941220be7d8ae0d0c0d13714a6c78aee8ee6549cfb,03/23/20 16:42,208.00,5778f2824a114f6115dc74d432685d3336216017,buy,put,ocUSDC
